codigo_secc,mun,prov,pob,renta_med,pobreza_pc,pobreza_menores_pc,pobreza_mayores_pc,precio_alquiler,jubilados_pc,parados_pc,monoparental_pc,extranjeros_pc,estudios_sup_pc,menores_pc,mayores_pc
4625007020,València,Valencia/Valéncia,1724,19950,12.9,NA,NA,4.7244094488189,21.04,14.23,11.764705882352942,16.24,44.440000000000005,11.77,24.94
4625007020,València,Valencia/Valéncia,1724,19950,12.9,NA,NA,4.7244094488189,21.04,14.23,12.184873949579831,16.24,44.440000000000005,11.77,24.94
4625007021,València,Valencia/Valéncia,1321,17150,16.3,NA,NA,5.85106382978723,18.82,16.8,9.67741935483871,16.88,33.86,13.93,22.94
4625007021,València,Valencia/Valéncia,1321,17150,16.3,NA,NA,5.85106382978723,18.82,16.8,10.21505376344086,16.88,33.86,13.93,22.94
4625007022,València,Valencia/Valéncia,1394,16800,19.5,NA,NA,6.53802312326983,21.21,16.02,15.151515151515152,20.01,31.5,11.41,25.040000000000003
4625007022,València,Valencia/Valéncia,1394,16800,19.5,NA,NA,6.53802312326983,21.21,16.02,14.720812182741115,20.01,31.5,11.41,25.040000000000003
4625007023,València,Valencia/Valéncia,782,14350,29.5,NA,NA,5.10869565217391,23.13,19.94,NA,24.81,30.89,11,28.52
4625007024,València,Valencia/Valéncia,1327,15050,22.5,NA,NA,5.5718301187917,14.59,20.630000000000003,12.021857923497269,26.38,32.21,15.3,17.18
4625007024,València,Valencia/Valéncia,1327,15050,22.5,NA,NA,5.5718301187917,14.59,20.630000000000003,12.021857923497269,26.38,32.21,15.3,17.18
4625007025,València,Valencia/Valéncia,989,13650,28.7,NA,NA,6.025,21.1,23.34,NA,21.54,20.979999999999997,13.25,26.39
4625007026,València,Valencia/Valéncia,1083,11550,41.6,NA,NA,5.0561797752809,11.54,26.16,NA,38.97,24.64,16.81,14.77
4625007027,València,Valencia/Valéncia,1336,9450,57.1,NA,NA,5.80615942028985,9.5,31.4,16.042780748663102,58.379999999999995,13.51,14.15,10.48
4625007027,València,Valencia/Valéncia,1336,9450,57.1,NA,NA,5.80615942028985,9.5,31.4,14.97326203208556,58.379999999999995,13.51,14.15,10.48
4625007029,València,Valencia/Valéncia,2058,12950,34.4,NA,NA,5.63380281690141,15.17,23.27,15.107913669064748,35.709999999999994,19.32,14.48,19.73
4625007029,València,Valencia/Valéncia,2058,12950,34.4,NA,NA,5.63380281690141,15.17,23.27,15.107913669064748,35.709999999999994,19.32,14.48,19.73
4625007030,València,Valencia/Valéncia,1440,11550,39.7,NA,NA,5.08333333333333,13.33,24.959999999999997,13.86138613861386,43.059999999999995,20.16,14.580000000000002,16.11
4625007030,València,Valencia/Valéncia,1440,11550,39.7,NA,NA,5.08333333333333,13.33,24.959999999999997,14.356435643564357,43.059999999999995,20.16,14.580000000000002,16.11
4625007031,València,Valencia/Valéncia,1009,12950,30.7,NA,NA,6.31421179437246,22.5,28.28,NA,19.13,17.01,9.71,31.019999999999996
4625007032,València,Valencia/Valéncia,1264,21350,12.7,NA,NA,4.67289719626168,32.89,13.03,NA,12.03,41.56,10.52,38.45
4625007036,València,Valencia/Valéncia,1651,11550,40.6,NA,NA,5.46875,17.21,29.76,16.27906976744186,25.979999999999997,16.5,15.2,19.75
4625007036,València,Valencia/Valéncia,1651,11550,40.6,NA,NA,5.46875,17.21,29.76,16.203703703703702,25.979999999999997,16.5,15.2,19.75
4625007037,València,Valencia/Valéncia,1862,10850,44.2,NA,NA,5.39290780141844,16.36,29.44,13.445378151260504,28.95,15.590000000000002,15.95,18.31
4625007037,València,Valencia/Valéncia,1862,10850,44.2,NA,NA,5.39290780141844,16.36,29.44,13.865546218487395,28.95,15.590000000000002,15.95,18.31
4625007039,València,Valencia/Valéncia,1388,17850,14.2,NA,NA,4.84449476650564,20.64,13.51,10.285714285714286,13.47,32.029999999999994,9.58,24.709999999999997
4625007039,València,Valencia/Valéncia,1388,17850,14.2,NA,NA,4.84449476650564,20.64,13.51,10.285714285714286,13.47,32.029999999999994,9.58,24.709999999999997
4625007040,València,Valencia/Valéncia,1268,17150,18.7,NA,NA,5.12604166666667,22.65,17.810000000000002,12.994350282485875,18.61,27.800000000000004,11.2,27.839999999999996
4625007040,València,Valencia/Valéncia,1268,17150,18.7,NA,NA,5.12604166666667,22.65,17.810000000000002,12.994350282485875,18.61,27.800000000000004,11.2,27.839999999999996
4625007041,València,Valencia/Valéncia,1029,15750,25.7,NA,NA,5.0843253968254,22.94,18.790000000000003,NA,23.91,27.800000000000004,13.99,25.069999999999997
4625007042,València,Valencia/Valéncia,2363,17150,13.7,NA,NA,5.77491019491988,16.5,15.62,13.2013201320132,15.02,34.38,13.84,17.39
4625007042,València,Valencia/Valéncia,2363,17150,13.7,NA,NA,5.77491019491988,16.5,15.62,13.2013201320132,15.02,34.38,13.84,17.39
4625008001,València,Valencia/Valéncia,796,13650,33.3,NA,NA,6.48872409589598,15.69,22.43,NA,32.910000000000004,33.72,14.32,19.72
4625008002,València,Valencia/Valéncia,850,20650,14.8,NA,NA,4.96080960412739,24.77,11.94,NA,19.76,41.63,12.12,28.47
4625008003,València,Valencia/Valéncia,832,20650,12.7,NA,NA,6.15903614457831,21.58,14.510000000000002,NA,13.94,46.31,12.02,24.28
4625008004,València,Valencia/Valéncia,1712,18550,20.1,NA,NA,6.48148148148148,18.709999999999997,16.830000000000002,12.955465587044534,17.46,38.080000000000005,12.27,21.2
4625008004,València,Valencia/Valéncia,1712,18550,20.1,NA,NA,6.48148148148148,18.709999999999997,16.830000000000002,12.601626016260164,17.46,38.080000000000005,12.27,21.2
4625008005,València,Valencia/Valéncia,1088,18550,16,NA,NA,6.26865671641791,21.97,15.45,NA,15.53,44.9,13.420000000000002,25.74
4625008006,València,Valencia/Valéncia,1041,21350,17.4,NA,NA,5.13888888888889,25.46,13.05,NA,17,49.73,10.57,29.68
4625008007,València,Valencia/Valéncia,1115,20650,16.2,NA,NA,5.97448604710701,20.92,12.98,NA,18.21,50.1,12.11,23.5
4625008008,València,Valencia/Valéncia,882,17150,21.8,NA,NA,7.83582089552239,20.41,17.34,NA,19.61,42.88,11.68,23.02
4625008009,València,Valencia/Valéncia,856,19250,24.5,NA,NA,5.55555555555556,19.22,13.1,NA,19.16,40.87,13.669999999999998,20.33
4625008010,València,Valencia/Valéncia,2202,17150,22.7,NA,NA,5.35615853658537,11.98,16.259999999999998,14.334470989761092,21.98,36.86,15.85,14.67
4625008010,València,Valencia/Valéncia,2202,17150,22.7,NA,NA,5.35615853658537,11.98,16.259999999999998,14.675767918088738,21.98,36.86,15.85,14.67
4625008012,València,Valencia/Valéncia,1404,17150,17.7,NA,NA,5.61282932416953,23.23,17.22,12.437810945273633,15.6,33.42,13.25,26.78
4625008012,València,Valencia/Valéncia,1404,17150,17.7,NA,NA,5.61282932416953,23.23,17.22,12.376237623762377,15.6,33.42,13.25,26.78
4625008013,València,Valencia/Valéncia,2158,20650,13.4,NA,NA,4.97397563676633,21.34,16.520000000000003,11.929824561403509,10.47,42.95,10.98,23.08
4625008013,València,Valencia/Valéncia,2158,20650,13.4,NA,NA,4.97397563676633,21.34,16.520000000000003,11.619718309859154,10.47,42.95,10.98,23.08
4625008014,València,Valencia/Valéncia,1780,18550,16.5,NA,NA,5.72916666666667,23.03,14.66,11.646586345381523,15.509999999999998,40.8,12.42,26.35
4625008014,València,Valencia/Valéncia,1780,18550,16.5,NA,NA,5.72916666666667,23.03,14.66,12,15.509999999999998,40.8,12.42,26.35
4625008015,València,Valencia/Valéncia,1061,17850,20.5,NA,NA,4.88636363636364,20.43,16.470000000000002,NA,25.82,37.31,12.35,21.77
4625008016,València,Valencia/Valéncia,720,15750,18.3,NA,NA,6.84931506849315,13.74,18.23,NA,20.97,37.54,13.06,15.83
4625008017,València,Valencia/Valéncia,769,15050,26.8,NA,NA,6.44764000446952,20.380000000000003,18.26,NA,18.99,30.06,11.31,26.01
4625008018,València,Valencia/Valéncia,2296,20650,11.2,NA,NA,5.11039886039886,17.669999999999998,12.1,12.091503267973856,11.93,45.72,14.94,19.77
4625008018,València,Valencia/Valéncia,2296,20650,11.2,NA,NA,5.11039886039886,17.669999999999998,12.1,11.764705882352942,11.93,45.72,14.94,19.77
4625008019,València,Valencia/Valéncia,1647,21350,9.9,NA,NA,6.27590917655926,14.73,13.15,13.333333333333334,8.44,37.87,13.420000000000002,16.509999999999998
4625008019,València,Valencia/Valéncia,1647,21350,9.9,NA,NA,6.27590917655926,14.73,13.15,12.857142857142858,8.44,37.87,13.420000000000002,16.509999999999998
4625008020,València,Valencia/Valéncia,1830,19250,12.1,NA,NA,4.94129266146312,12.72,15.160000000000002,13.973799126637555,9.51,37.53,12.35,14.04
4625008020,València,Valencia/Valéncia,1830,19250,12.1,NA,NA,4.94129266146312,12.72,15.160000000000002,13.973799126637555,9.51,37.53,12.35,14.04
4625008021,València,Valencia/Valéncia,1488,15750,17.7,NA,NA,4.67289719626168,16.259999999999998,18.83,13.68421052631579,12.16,25.019999999999996,14.05,19.09
4625008021,València,Valencia/Valéncia,1488,15750,17.7,NA,NA,4.67289719626168,16.259999999999998,18.83,13.68421052631579,12.16,25.019999999999996,14.05,19.09
4625008022,València,Valencia/Valéncia,1395,17850,17.6,NA,NA,5.10204081632653,23.67,17.46,10.582010582010582,15.409999999999998,33.14,13.69,26.81
4625008022,València,Valencia/Valéncia,1395,17850,17.6,NA,NA,5.10204081632653,23.67,17.46,11.052631578947368,15.409999999999998,33.14,13.69,26.81
4625008023,València,Valencia/Valéncia,963,16450,20.3,NA,NA,5.42798353909465,21.89,17.07,NA,13.29,30.620000000000005,13.19,24.51
4625008024,València,Valencia/Valéncia,1501,19950,14.2,NA,NA,5.37383177570093,16.49,15.86,11.594202898550725,12.33,44.95,10.33,17.46
4625008024,València,Valencia/Valéncia,1501,19950,14.2,NA,NA,5.37383177570093,16.49,15.86,11.16504854368932,12.33,44.95,10.33,17.46
4625008025,València,Valencia/Valéncia,809,15750,22.5,NA,NA,5.4777977692519,20.06,19.31,NA,19.78,25.75,13.1,23.86
4625008026,València,Valencia/Valéncia,1431,17850,21.9,NA,NA,4.89130434782609,27,16.38,12.254901960784316,18.59,31.83,10.2,33.96
4625008026,València,Valencia/Valéncia,1431,17850,21.9,NA,NA,4.89130434782609,27,16.38,12.745098039215684,18.59,31.83,10.2,33.96
4625008027,València,Valencia/Valéncia,1629,20650,16.1,NA,NA,5.48809523809524,16.7,13.61,13.145539906103286,13.14,41.23,18.42,18.54
4625008027,València,Valencia/Valéncia,1629,20650,16.1,NA,NA,5.48809523809524,16.7,13.61,13.615023474178404,13.14,41.23,18.42,18.54
4625008028,València,Valencia/Valéncia,755,19250,12.7,NA,NA,4.9349919512075,25.45,14.98,NA,13.25,38.17,11.52,29.14
4625008029,València,Valencia/Valéncia,1414,19950,11.6,NA,NA,5.44554455445545,17.380000000000003,11.51,10.606060606060606,9.69,42.21,17.4,19.38
4625008029,València,Valencia/Valéncia,1414,19950,11.6,NA,NA,5.44554455445545,17.380000000000003,11.51,10.606060606060606,9.69,42.21,17.4,19.38
4625008030,València,Valencia/Valéncia,1868,19250,11.8,NA,NA,4.53638399494499,17.53,13.3,13.362068965517242,8.83,38.49,14.19,18.47
4625008030,València,Valencia/Valéncia,1868,19250,11.8,NA,NA,4.53638399494499,17.53,13.3,13.362068965517242,8.83,38.49,14.19,18.47
4625008031,València,Valencia/Valéncia,1757,18550,19,NA,NA,6.42411433172303,15.45,14.27,11.538461538461538,20.6,36.58,13.03,17.7
4625008031,València,Valencia/Valéncia,1757,18550,19,NA,NA,6.42411433172303,15.45,14.27,12.017167381974248,20.6,36.58,13.03,17.7
4625008032,València,Valencia/Valéncia,1925,16100,21.6,NA,NA,6.03337398957287,16,18.44,11.96911196911197,23.84,30.92,13.97,17.82
4625008032,València,Valencia/Valéncia,1925,16100,21.6,NA,NA,6.03337398957287,16,18.44,11.583011583011585,23.84,30.92,13.97,17.82
4625008033,València,Valencia/Valéncia,1625,22050,11.1,NA,NA,5.46875,24.91,15.44,13.333333333333334,14.46,46.34,10.09,28.68
4625008033,València,Valencia/Valéncia,1625,22050,11.1,NA,NA,5.46875,24.91,15.44,13.333333333333334,14.46,46.34,10.09,28.68
4625008034,València,Valencia/Valéncia,1610,17850,12.5,NA,NA,4.66460622710623,16.77,17.630000000000003,11.848341232227488,15.47,32.62,12.98,18.88
4625008034,València,Valencia/Valéncia,1610,17850,12.5,NA,NA,4.66460622710623,16.77,17.630000000000003,11.848341232227488,15.47,32.62,12.98,18.88
4625008035,València,Valencia/Valéncia,2294,17150,14.4,NA,NA,5.79439252336449,13.07,16.16,13.468013468013469,10.99,32.46,16.61,14.12
4625008035,València,Valencia/Valéncia,2294,17150,14.4,NA,NA,5.79439252336449,13.07,16.16,14.141414141414142,10.99,32.46,16.61,14.12
4625008036,València,Valencia/Valéncia,1197,19950,11.5,NA,NA,4.29101943807826,29.51,15.54,13.69047619047619,9.77,35.620000000000005,9.69,36.42
4625008036,València,Valencia/Valéncia,1197,19950,11.5,NA,NA,4.29101943807826,29.51,15.54,13.173652694610778,9.77,35.620000000000005,9.69,36.42
4625008037,València,Valencia/Valéncia,1406,19250,12.3,NA,NA,5.00274122807018,25.7,15.11,11.170212765957446,12.38,33.96,8.68,29.37
4625008037,València,Valencia/Valéncia,1406,19250,12.3,NA,NA,5.00274122807018,25.7,15.11,11.702127659574469,12.38,33.96,8.68,29.37
4625008038,València,Valencia/Valéncia,1436,22750,7.2,NA,NA,4.97819728957637,21.67,14.99,14.917127071823204,7.31,44.49,9.05,22.84
4625008038,València,Valencia/Valéncia,1436,22750,7.2,NA,NA,4.97819728957637,21.67,14.99,14.917127071823204,7.31,44.49,9.05,22.84
4625008039,València,Valencia/Valéncia,1027,15050,22.8,NA,NA,5.7864010989011,20.04,19.79,NA,12.07,23,11.1,25.8
4625008040,València,Valencia/Valéncia,1044,17150,22,NA,NA,5.83761982698153,18.7,14.99,NA,25.480000000000004,43.01,12.93,21.36
4625008041,València,Valencia/Valéncia,1253,18550,15.8,NA,NA,5.88235294117647,23.99,17.22,17.058823529411764,10.77,36.54,12.85,27.77
4625008041,València,Valencia/Valéncia,1253,18550,15.8,NA,NA,5.88235294117647,23.99,17.22,16.95906432748538,10.77,36.54,12.85,27.77
4625008042,València,Valencia/Valéncia,2471,21350,9.9,NA,NA,6.39032073310424,11.31,9.8,14.239482200647249,7.57,45.739999999999995,17.36,11.29
4625008042,València,Valencia/Valéncia,2471,21350,9.9,NA,NA,6.39032073310424,11.31,9.8,14.193548387096774,7.57,45.739999999999995,17.36,11.29
4625009001,València,Valencia/Valéncia,1264,19250,17.2,NA,NA,5.89041095890411,21.63,14.26,12.429378531073446,20.57,43.88,10.76,25.16
4625009001,València,Valencia/Valéncia,1264,19250,17.2,NA,NA,5.89041095890411,21.63,14.26,12.429378531073446,20.57,43.88,10.76,25.16
4625009002,València,Valencia/Valéncia,1040,20650,14.1,NA,NA,6.37973055968421,25.929999999999996,16.59,NA,17.02,51.33,9.52,31.540000000000003
4625009003,València,Valencia/Valéncia,1105,18550,20.5,NA,NA,6.01851851851852,22.8,14.15,13.095238095238097,21.81,43.26,10.68,24.62
4625009003,València,Valencia/Valéncia,1105,18550,20.5,NA,NA,6.01851851851852,22.8,14.15,13.095238095238097,21.81,43.26,10.68,24.62
4625009004,València,Valencia/Valéncia,1018,15750,27.4,NA,NA,5.66283911591829,20.91,17.419999999999998,NA,28.68,32.59,11.69,24.75
4625009005,València,Valencia/Valéncia,2073,15050,28.3,NA,NA,6.35245901639344,14.05,17.84,13.6986301369863,30.15,32.79,13.51,15.68
4625009005,València,Valencia/Valéncia,2073,15050,28.3,NA,NA,6.35245901639344,14.05,17.84,13.6986301369863,30.15,32.79,13.51,15.68
4625009007,València,Valencia/Valéncia,1620,13650,30.7,NA,NA,5.11363636363636,16.97,17.52,12.385321100917432,33.4,26.17,12.72,21.3
4625009007,València,Valencia/Valéncia,1620,13650,30.7,NA,NA,5.11363636363636,16.97,17.52,12.844036697247706,33.4,26.17,12.72,21.3
4625009008,València,Valencia/Valéncia,951,15050,25.1,NA,NA,5.3030303030303,18.72,19.91,NA,28.18,30.81,11.25,22.29
4625009009,València,Valencia/Valéncia,1724,17150,20.5,NA,NA,6.19955335968379,15.11,16.46,12.083333333333334,22.8,41.67,14.39,16.88
4625009009,València,Valencia/Valéncia,1724,17150,20.5,NA,NA,6.19955335968379,15.11,16.46,12.083333333333334,22.8,41.67,14.39,16.88
4625009010,València,Valencia/Valéncia,1653,15750,22,NA,NA,5.9375,15.73,15.56,11.885245901639344,27.22,37.02,14.22,20.51
4625009010,València,Valencia/Valéncia,1653,15750,22,NA,NA,5.9375,15.73,15.56,11.83673469387755,27.22,37.02,14.22,20.51
4625009012,València,Valencia/Valéncia,1169,15050,28.1,NA,NA,5.88235294117647,17.47,18.64,NA,28.660000000000004,32.629999999999995,14.29,20.1
4625009013,València,Valencia/Valéncia,1838,12950,31,NA,NA,5.17241379310345,16.93,20.39,13.114754098360656,35.96,23.64,13.22,21.44
4625009013,València,Valencia/Valéncia,1838,12950,31,NA,NA,5.17241379310345,16.93,20.39,12.704918032786884,35.96,23.64,13.22,21.44
4625009015,València,Valencia/Valéncia,1181,17850,19.9,NA,NA,6.66441441441441,11.63,16.25,NA,23.119999999999997,36.3,16.259999999999998,12.96
4625009016,València,Valencia/Valéncia,1385,15050,25.6,NA,NA,5.55555555555556,19.75,19.27,11.55778894472362,24.91,27.38,11.91,25.05
4625009016,València,Valencia/Valéncia,1385,15050,25.6,NA,NA,5.55555555555556,19.75,19.27,11.55778894472362,24.91,27.38,11.91,25.05
4625009017,València,Valencia/Valéncia,922,16450,19.6,NA,NA,5.27777777777778,19.72,16.17,NA,9.87,28.63,14.75,21.8
4625009018,València,Valencia/Valéncia,1809,15050,24.5,NA,NA,5.83333333333333,13.34,16.189999999999998,12,21.72,28.4,16.31,15.260000000000002
4625009018,València,Valencia/Valéncia,1809,15050,24.5,NA,NA,5.83333333333333,13.34,16.189999999999998,12.389380530973453,21.72,28.4,16.31,15.260000000000002
4625009019,València,Valencia/Valéncia,1279,15750,20.3,NA,NA,5.11627906976744,20.81,19.73,9.883720930232558,19.78,24.77,13.21,24.709999999999997
4625009019,València,Valencia/Valéncia,1279,15750,20.3,NA,NA,5.11627906976744,20.81,19.73,9.30232558139535,19.78,24.77,13.21,24.709999999999997
4625009020,València,Valencia/Valéncia,1675,17850,14,NA,NA,5.56309821057012,19.51,15.590000000000002,15.068493150684931,11.82,31.730000000000004,10.63,20.6
4625009020,València,Valencia/Valéncia,1675,17850,14,NA,NA,5.56309821057012,19.51,15.590000000000002,14.545454545454543,11.82,31.730000000000004,10.63,20.6
4625009021,València,Valencia/Valéncia,1929,18550,12.6,NA,NA,5.19037356321839,18.26,15.42,11.2,9.85,31.01,11.4,19.6
4625009021,València,Valencia/Valéncia,1929,18550,12.6,NA,NA,5.19037356321839,18.26,15.42,11.2,9.85,31.01,11.4,19.6
4625009022,València,Valencia/Valéncia,1174,15050,24.3,NA,NA,5.60747663551402,25.83,19.139999999999997,NA,19.85,23.93,10.65,31.180000000000003
4625009023,València,Valencia/Valéncia,1225,16450,17.6,NA,NA,4.86252418846536,26.840000000000003,16.7,NA,19.35,27.57,11.18,32.08
4625009024,València,Valencia/Valéncia,1023,15750,27.2,NA,NA,5.65554846787502,19.7,24.17,NA,20.630000000000003,31.39,9.68,22.58
4625009025,València,Valencia/Valéncia,1363,18200,20.6,NA,NA,5,17.7,18.31,13.218390804597702,23.549999999999997,38.47,13.79,18.709999999999997
4625009025,València,Valencia/Valéncia,1363,18200,20.6,NA,NA,5,17.7,18.31,13.294797687861273,23.549999999999997,38.47,13.79,18.709999999999997
4625009026,València,Valencia/Valéncia,1646,13650,29.8,NA,NA,6.45161290322581,16.13,20.05,11.842105263157896,31.11,25.49,13.73,19.99
4625009026,València,Valencia/Valéncia,1646,13650,29.8,NA,NA,6.45161290322581,16.13,20.05,12.280701754385966,31.11,25.49,13.73,19.99
4625009028,València,Valencia/Valéncia,1849,19250,12.6,NA,NA,5.54639175257732,23.18,17.669999999999998,12.653061224489797,9.25,33.75,9.46,24.39
4625009028,València,Valencia/Valéncia,1849,19250,12.6,NA,NA,5.54639175257732,23.18,17.669999999999998,13.06122448979592,9.25,33.75,9.46,24.39
4625009029,València,Valencia/Valéncia,1123,17150,18,NA,NA,6.01464924812752,19.82,16.3,NA,13.27,31.42,10.15,21.1
4625009030,València,Valencia/Valéncia,1862,15750,21.9,NA,NA,5.87462140693754,18.08,21.24,12.096774193548388,16.220000000000002,22.34,11.76,22.61
4625009030,València,Valencia/Valéncia,1862,15750,21.9,NA,NA,5.87462140693754,18.08,21.24,12.096774193548388,16.220000000000002,22.34,11.76,22.61
4625009031,València,Valencia/Valéncia,1848,17150,14.3,NA,NA,7.40740740740741,13.16,14.91,11.328125,12.82,34.53,15.69,14.829999999999998
4625009031,València,Valencia/Valéncia,1848,17150,14.3,NA,NA,7.40740740740741,13.16,14.91,11.372549019607844,12.82,34.53,15.69,14.829999999999998
4625009032,València,Valencia/Valéncia,1010,13650,32.1,NA,NA,6.31130063965885,13.88,20.21,NA,28.610000000000003,21.22,13.66,17.62
4625009033,València,Valencia/Valéncia,829,13650,28.1,NA,NA,6.34920634920635,15.97,20.93,NA,27.500000000000004,21.25,13.15,21.35
4625009034,València,Valencia/Valéncia,807,12950,33.1,NA,NA,5.55555555555556,15.49,27.67,NA,24.29,20.7,12.02,20.57
4625009035,València,Valencia/Valéncia,1025,16450,15.6,NA,NA,4.63541666666667,28.13,15.27,NA,13.37,22.74,9.46,34.150000000000006
4625009036,València,Valencia/Valéncia,756,17150,16.8,NA,NA,5.05050505050505,27.76,17.39,NA,9.52,26.450000000000003,8.99,30.42
4625009037,València,Valencia/Valéncia,903,14350,30.9,NA,NA,5.31914893617021,20.8,25.380000000000003,NA,24.03,18.3,11.63,26.36
4625009038,València,Valencia/Valéncia,2139,16450,19.7,NA,NA,5.71219621962196,10.55,16.68,12.758620689655173,16.04,34.97,22.86,11.13
4625009038,València,Valencia/Valéncia,2139,16450,19.7,NA,NA,5.71219621962196,10.55,16.68,13.14878892733564,16.04,34.97,22.86,11.13
4625009039,València,Valencia/Valéncia,1675,15050,24.3,NA,NA,5.90579710144927,14.7,17.65,13.973799126637555,18.09,24.24,13.07,17.73
4625009039,València,Valencia/Valéncia,1675,15050,24.3,NA,NA,5.90579710144927,14.7,17.65,13.973799126637555,18.09,24.24,13.07,17.73
4625009040,València,Valencia/Valéncia,897,16450,22.3,NA,NA,5.50423591321359,27.089999999999996,17.43,NA,16.39,27.22,10.7,36.120000000000005
4625009041,València,Valencia/Valéncia,1586,18550,17.7,NA,NA,6.38517441860465,18.23,15.71,13.679245283018869,22.82,44.37,13.18,19.61
4625009041,València,Valencia/Valéncia,1586,18550,17.7,NA,NA,6.38517441860465,18.23,15.71,14.150943396226417,22.82,44.37,13.18,19.61
4625009042,València,Valencia/Valéncia,1416,18550,12.5,NA,NA,5.31964974996559,17.01,16.45,15.76086956521739,11.09,30.55,10.31,19.35
4625009042,València,Valencia/Valéncia,1416,18550,12.5,NA,NA,5.31964974996559,17.01,16.45,15.76086956521739,11.09,30.55,10.31,19.35
4625010001,València,Valencia/Valéncia,1901,22050,12.7,NA,NA,6.3034188034188,22.06,14.8,11.940298507462687,17.41,53.3,14.62,26.72
4625010001,València,Valencia/Valéncia,1901,22050,12.7,NA,NA,6.3034188034188,22.06,14.8,12.359550561797754,17.41,53.3,14.62,26.72
4625010002,València,Valencia/Valéncia,1550,17150,23.5,NA,NA,6.45161290322581,19.3,16.37,13.08411214953271,24.13,40.28,15.740000000000002,21.03
4625010002,València,Valencia/Valéncia,1550,17150,23.5,NA,NA,6.45161290322581,19.3,16.37,13.08411214953271,24.13,40.28,15.740000000000002,21.03
4625010003,València,Valencia/Valéncia,1923,14350,31.1,NA,NA,5.42322144199738,14.6,21.61,10.037174721189592,25.119999999999997,37.3,15.24,17.52
4625010003,València,Valencia/Valéncia,1923,14350,31.1,NA,NA,5.42322144199738,14.6,21.61,10.037174721189592,25.119999999999997,37.3,15.24,17.52
4625010004,València,Valencia/Valéncia,1252,17150,21.1,NA,NA,5.61224489795918,18.37,17.119999999999997,15.517241379310343,23.64,34.19,12.62,22.36
4625010004,València,Valencia/Valéncia,1252,17150,21.1,NA,NA,5.61224489795918,18.37,17.119999999999997,15.517241379310343,23.64,34.19,12.62,22.36
4625010005,València,Valencia/Valéncia,1373,17150,20.8,NA,NA,4.81751824817518,25.840000000000003,17.98,12.626262626262626,21.7,36.13,11.51,32.269999999999996
4625010005,València,Valencia/Valéncia,1373,17150,20.8,NA,NA,4.81751824817518,25.840000000000003,17.98,12.626262626262626,21.7,36.13,11.51,32.269999999999996
4625010006,València,Valencia/Valéncia,1318,13650,33.2,NA,NA,6.07151399186797,15.05,19.81,12.16931216931217,35.05,31.230000000000004,13.28,19.040000000000003
4625010006,València,Valencia/Valéncia,1318,13650,33.2,NA,NA,6.07151399186797,15.05,19.81,12.698412698412698,35.05,31.230000000000004,13.28,19.040000000000003
4625010007,València,Valencia/Valéncia,2063,15050,26.5,NA,NA,5.14012412891986,16.830000000000002,15.79,13.553113553113551,33.2,30.67,12.75,19.1
4625010007,València,Valencia/Valéncia,2063,15050,26.5,NA,NA,5.14012412891986,16.830000000000002,15.79,13.553113553113551,33.2,30.67,12.75,19.1
4625010008,València,Valencia/Valéncia,1682,13650,28,NA,NA,5.68809523809524,19.08,22.41,13.114754098360656,27.11,28.76,12.13,24.49
4625010008,València,Valencia/Valéncia,1682,13650,28,NA,NA,5.68809523809524,19.08,22.41,13.114754098360656,27.11,28.76,12.13,24.49
4625010009,València,Valencia/Valéncia,1083,14350,32.2,NA,NA,5.59698203895775,15.97,27.81,NA,33.7,24.53,11.54,22.35
4625010010,València,Valencia/Valéncia,1098,21350,18.2,NA,NA,5.37046050219941,22.55,15.82,NA,20.58,44.15,12.75,26.590000000000003
4625010011,València,Valencia/Valéncia,883,19250,16.3,NA,NA,5.32687651331719,26.52,18.75,NA,18.23,38.64,10.31,31.71
4625010012,València,Valencia/Valéncia,791,18900,19.4,NA,NA,5.3834808259587,22.95,15.38,NA,19.6,39.24,10.75,28.07
4625010013,València,Valencia/Valéncia,1708,15750,26.6,NA,NA,6.17977528089888,9.96,20.54,12.658227848101266,29.39,35.65,14.75,12.590000000000002
4625010013,València,Valencia/Valéncia,1708,15750,26.6,NA,NA,6.17977528089888,9.96,20.54,11.864406779661016,29.39,35.65,14.75,12.590000000000002
4625010014,València,Valencia/Valéncia,1127,17150,22.7,NA,NA,6.46524307133121,18.48,17.349999999999998,NA,21.21,41.120000000000005,12.6,20.94
4625010015,València,Valencia/Valéncia,945,15050,27.7,NA,NA,5.83666424418605,19.7,22.07,NA,31.01,33.37,14.07,22.33
4625010016,València,Valencia/Valéncia,1342,15750,24.2,NA,NA,6.11111111111111,20.22,17.52,12.244897959183673,28.69,33.42,11.92,23.77
4625010016,València,Valencia/Valéncia,1342,15750,24.2,NA,NA,6.11111111111111,20.22,17.52,12.755102040816327,28.69,33.42,11.92,23.77
4625010017,València,Valencia/Valéncia,1181,14350,27.3,NA,NA,5.82411257280938,18.68,18.13,13.77245508982036,23.200000000000003,29.2,13.89,21.76
4625010017,València,Valencia/Valéncia,1181,14350,27.3,NA,NA,5.82411257280938,18.68,18.13,13.77245508982036,23.200000000000003,29.2,13.89,21.76
4625010018,València,Valencia/Valéncia,1588,17150,20.1,NA,NA,5.80357142857143,17.65,16.77,13.636363636363637,19.02,32.54,15.81,19.27
