codigo_dist,mun,prov,pob,renta_med,pobreza_pc,pobreza_menores_pc,pobreza_mayores_pc,precio_alquiler,jubilados_pc,parados_pc,monoparental_pc,extranjeros_pc,estudios_sup_pc,menores_pc,mayores_pc
1207501,"Mata de Morella, la",Castellón/Castelló,167,15750,NA,NA,NA,NA,22.07,1.09,NA,20.96,32.41,13.170000000000002,17.37
1207601,Matet,Castellón/Castelló,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207701,Moncofa,Castellón/Castelló,3577,15050,22,32.1,11.5,3.59644465894466,24.241218953651096,11.03343024766252,11.974789915966388,12.524626782219736,20.094943410971247,15.710796757058986,24.03925076880067
1207702,Moncofa,Castellón/Castelló,3378,17150,21,29.8,15.6,5.49019607843137,14.18,13.704237068694397,7.972270363951473,20.040035523978688,34.686980396100175,13.97613676731794,13.76386323268206
1207801,Montán,Castellón/Castelló,363,15750,NA,NA,NA,NA,38.440000000000005,9.85,NA,3.03,15.02,8.260000000000002,43.25
1207901,Montanejos,Castellón/Castelló,551,15750,22,NA,NA,3.88963779469745,22.489999999999995,12.45,NA,15.25,23.930000000000003,11.25,25.590000000000003
1208001,Morella,Castellón/Castelló,795,18550,14,NA,NA,4.46769230769231,28.449999999999996,7.31,NA,11.95,28.16,12.45,28.68
1208002,Morella,Castellón/Castelló,790,17850,9.9,NA,NA,3.47884102173084,25.569999999999997,6.01,NA,13.92,25.290000000000003,11.39,26.329999999999995
1208003,Morella,Castellón/Castelló,870,19250,10.3,NA,NA,3.79746835443038,26.229999999999997,6.18,NA,12.18,28.610000000000003,13.220000000000002,24.940000000000005
1208101,Navajas,Castellón/Castelló,772,15750,20,NA,NA,4.29349669433238,24.38,18.48,NA,10.1,29.2,11.27,27.200000000000003
1208201,Nules,Castellón/Castelló,6270,16450,19.7,31.3,11.3,3.48163659052745,20.589312462403687,9.632206188278726,10.382513661202186,15.439074960127591,23.385582654942187,15.646869218500797,19.922090909090908
1208202,Nules,Castellón/Castelló,7164,17150,18.5,28.7,13.4,3.29809343092076,19.36718686232347,9.3945857780009,11.482558139534884,11.99247766610832,24.679821557298563,17.478996370742603,18.901536850921275
1208301,Olocau del Rey,Castellón/Castelló,117,15750,NA,NA,NA,NA,37,2.04,NA,11.97,17,14.53,32.48
1208401,Onda,Castellón/Castelló,7072,19250,15.1,25.9,9.5,3.3315320266227,20.59773286201459,14.567564262799744,11.191709844559586,10.70452064479638,28.37853174820791,14.394106334841627,23.076964083710408
1208402,Onda,Castellón/Castelló,14204,17150,15.7,21.3,14.6,3.80584363781412,12.279527879965782,14.684381389698244,10.316593886462885,15.31470078851028,21.904305458326935,19.38886933258237,12.417966769923964
1208403,Onda,Castellón/Castelló,3679,16450,19.1,30.5,14.3,3.40136054421769,20.36200366613992,17.52039531447416,9.067357512953368,10.1380184832835,16.378885513825125,12.693973905952706,22.261350910573523
1208501,Oropesa del Mar/Orpesa,Castellón/Castelló,9642,13650,32.3,46.9,20.3,5.71428571428571,15.86312278519489,23.440468521184073,8.621860149355058,34.75360713544908,22.244513420930133,16.118597801286043,18.084555071561915
1208701,Palanques,Castellón/Castelló,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208801,Pavías,Castellón/Castelló,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208901,Peníscola/Peñíscola,Castellón/Castelló,1189,13650,32,NA,NA,4.8780487804878,24.35,22.32,8.743169398907105,25.319999999999997,20.500000000000004,12.62,25.82
1208902,Peníscola/Peñíscola,Castellón/Castelló,6712,15050,26.6,NA,NA,4.3859649122807,20.11334982683376,21.512387168751083,8.25593395252838,31.165107270560192,24.870429833320035,15.47905244338498,23.003848331346845
1209001,Pina de Montalgrao,Castellón/Castelló,116,16450,NA,NA,NA,NA,35.19,7.27,NA,3.45,24.07,6.9,37.93
1209101,Portell de Morella,Castellón/Castelló,181,16450,NA,NA,NA,NA,44.31,17.330000000000002,NA,2.21,20.36,7.73,40.33
1209201,Puebla de Arenoso,Castellón/Castelló,159,15750,NA,NA,NA,NA,39.190000000000005,17.19,NA,6.29,24.32,6.92,41.510000000000005
1209301,"Pobla de Benifassà, la",Castellón/Castelló,214,16450,NA,NA,NA,NA,21.24,5.93,NA,12.15,32.12,9.81,23.36
1209401,"Pobla Tornesa, la",Castellón/Castelló,1244,19950,12.7,NA,NA,NA,15.56,9.73,NA,8.36,31.119999999999997,19.94,15.03
1209501,Ribesalbes,Castellón/Castelló,1158,18550,10.1,NA,NA,NA,22.21,11.71,NA,5.96,16.04,13.3,25.22
1209601,Rossell,Castellón/Castelló,900,13650,23,NA,NA,NA,30.299999999999997,16.3,NA,8.559999999999999,18.1,9.78,29.89
1209701,Sacañet,Castellón/Castelló,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209801,"Salzadella, la",Castellón/Castelló,683,15750,20.1,NA,NA,NA,32.29,9.46,NA,12.740000000000002,20.1,11.13,30.889999999999997
1209901,Sant Jordi/San Jorge,Castellón/Castelló,1073,16450,19.3,NA,NA,4.48056629644239,25.52,14.42,6.741573033707865,32.25,23.330000000000005,10.53,29.73
1210001,Sant Mateu,Castellón/Castelló,953,16450,21.1,NA,NA,2.58064516129032,27.290000000000003,9.86,NA,20.04,25.850000000000005,13.12,26.020000000000003
1210002,Sant Mateu,Castellón/Castelló,1002,15750,19.3,NA,NA,NA,25.46,11.23,NA,17.07,23.73,19.26,21.56
1210101,San Rafael del Río,Castellón/Castelló,469,13650,NA,NA,NA,NA,29.1,14.95,NA,12.79,14.43,12.79,30.92
1210201,Santa Magdalena de Pulpis,Castellón/Castelló,762,13650,27.9,NA,NA,NA,27.200000000000003,14.45,NA,18.9,16.38,15.09,26.119999999999997
1210301,"Serratella, la",Castellón/Castelló,93,18550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1210401,Segorbe,Castellón/Castelló,6678,15750,20.8,29,14.5,3.24229059284057,18.4907213900262,13.84029905648592,13.285457809694794,14.272157831686132,27.919664665487105,15.21422581611261,19.645816112608568
1210402,Segorbe,Castellón/Castelló,1300,15750,18.6,NA,NA,3.32149500202676,23.87,15.2,9.13978494623656,8.62,23.87,13.31,25.85
1210403,Segorbe,Castellón/Castelló,1197,15750,20.4,NA,NA,3.2247065087425,27.82,17.349999999999998,10.344827586206897,8.44,24.47,12.61,29.49
1210501,Sierra Engarcerán,Castellón/Castelló,995,15750,17.3,NA,NA,NA,29.430000000000003,7.550000000000001,NA,8.44,19.62,9.85,29.95
1210601,Soneja,Castellón/Castelló,1477,16450,15,NA,NA,3.09501889717996,23.28,14.21,10.90047393364929,6.5,26.68,14.22,24.440000000000005
1210701,Sot de Ferrer,Castellón/Castelló,428,17150,NA,NA,NA,NA,21.82,12.44,NA,7.71,29.87,10.05,29.44
1210801,Sueras/Suera,Castellón/Castelló,559,17850,16.6,NA,NA,NA,20.74,14.34,NA,6.800000000000001,22.79,12.88,24.33
1210901,Tales,Castellón/Castelló,848,17850,12.7,NA,NA,2.84090909090909,19.11,12.68,NA,4.6,25.1,15.449999999999998,21.93
1211001,Teresa,Castellón/Castelló,247,15750,NA,NA,NA,NA,36.17,10.91,NA,4.45,19.15,4.859999999999999,39.68
1211101,Tírig,Castellón/Castelló,417,15050,NA,NA,NA,NA,35.010000000000005,11.11,NA,13.19,18.04,9.59,33.33
1211201,Todolella,Castellón/Castelló,145,15750,NA,NA,NA,NA,28.35,10,NA,13.1,18.9,12.41,24.83
1211301,Toga,Castellón/Castelló,101,15050,NA,NA,NA,NA,25.53,10.53,NA,6.93,26.6,6.93,26.729999999999997
1211401,Torás,Castellón/Castelló,246,15750,NA,NA,NA,NA,24.23,13.64,NA,10.57,26.43,7.720000000000001,28.050000000000004
1211501,"Toro, El",Castellón/Castelló,240,15750,NA,NA,NA,NA,35.65,11.01,NA,10,16.520000000000003,4.17,36.25
1211601,Torralba del Pinar,Castellón/Castelló,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211701,Torreblanca,Castellón/Castelló,2261,12950,31.5,NA,NA,3.08433327699848,20.994900574028375,18.584173732562707,7.228915662650603,24.943940734188413,14.461481178901078,14.062773109243697,22.600026536930564
1211702,Torreblanca,Castellón/Castelló,3320,14350,27.1,NA,NA,3.66436698136045,20.588104257614095,18.859924072072005,8.658008658008658,23.91382530120482,16.175649719658313,13.979012048192768,21.77981927710843
1211801,Torrechiva,Castellón/Castelló,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211901,"Torre d'En Besora, la",Castellón/Castelló,166,16450,NA,NA,NA,NA,40.79,1.41,NA,5.42,13.82,8.43,38.55
1212001,"Torre d'en Doménec, la",Castellón/Castelló,157,13650,NA,NA,NA,NA,42.67,6.67,NA,10.83,21.33,4.46,42.68
1212101,Traiguera,Castellón/Castelló,1363,15050,17.3,NA,NA,NA,33.25,9.29,10.92896174863388,12.4,17.05,13.06,31.03
1212201,"Useras/Useres, les",Castellón/Castelló,964,15750,20.8,NA,NA,NA,29.129999999999995,13.05,NA,13.07,16.97,9.54,32.05
1212301,Vallat,Castellón/Castelló,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212401,Vall d'Alba,Castellón/Castelló,1936,15750,20.3,NA,NA,3.125,19.35,14.899999999999997,7.317073170731708,24.48,17.549999999999997,16.99,18.44
1212402,Vall d'Alba,Castellón/Castelló,1003,15050,23.9,NA,NA,NA,26.110000000000003,14.22,NA,16.55,16.99,12.56,25.42
1212501,Vall de Almonacid,Castellón/Castelló,288,15750,NA,NA,NA,NA,19.48,10.96,NA,10.42,26.97,7.290000000000002,27.78
1212601,"Vall d'Uixó, la",Castellón/Castelló,9214,17150,13.7,18,12.6,3.92156862745098,16.444227852704433,10.82396696083354,11.7852975495916,6.675630562187975,27.772951722820245,18.362628608639024,15.684561536791838
1212602,"Vall d'Uixó, la",Castellón/Castelló,15761,16450,17.9,27.4,12,3.33333333333333,21.684780827407625,15.038827162792954,11.946902654867255,9.587115665249668,21.62384628431634,14.21305374024491,21.40129560307087
1212603,"Vall d'Uixó, la",Castellón/Castelló,6612,15050,20.7,34.6,13.3,3.23778323778324,24.317261063884995,17.670401461201507,11.737089201877934,10.161669691470056,17.250844770927145,13.553260738052026,23.893935269207503
1212701,Vallibona,Castellón/Castelló,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212801,Vilafamés,Castellón/Castelló,1843,17850,10.8,NA,NA,3.4829261016761,21.19,11.98,8.560311284046692,10.15,25.27,14.979999999999997,20.35
1212901,Vilafranca/Villafranca del Cid,Castellón/Castelló,2202,16450,14.2,NA,NA,2.99616061738626,31.142608178072425,10.834986832690811,13.69047619047619,6.811834695731154,18.931281665785814,11.48977293369664,28.199745685740236
1213001,Villahermosa del Río,Castellón/Castelló,472,16450,NA,NA,NA,NA,32.72,12.21,NA,9.32,14.65,7.42,36.86
1213101,Villamalur,Castellón/Castelló,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213201,Vilanova d'Alcolea,Castellón/Castelló,582,17850,16.4,NA,NA,NA,29.959999999999997,9.44,NA,9.28,26.4,8.25,28.34999999999999
1213301,Villanueva de Viver,Castellón/Castelló,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213401,Vilar de Canes,Castellón/Castelló,173,12250,NA,NA,NA,NA,26.92,5.13,NA,8.09,13.46,9.83,29.48
1213501,Vila-real,Castellón/Castelló,5436,17150,18.8,26.6,9.7,3.89990432453119,18.34726128800874,13.967990459343936,10.46831955922865,16.31723693892568,31.29179335316308,15.582568064753495,19.204348785871964
1213502,Vila-real,Castellón/Castelló,25674,17850,16.5,23.3,11.1,3.93258426966292,14.008166726789076,13.59646175057092,11.155378486055778,13.344709823167408,28.91201015902619,18.25310664485472,14.045327568746591
1213503,Vila-real,Castellón/Castelló,9757,16450,19,31.4,11.2,3.90625,20.792999695606746,14.750606130488585,10.86350974930362,14.248367326022343,21.138988287795907,14.524852926104334,22.168886952956857
1213504,Vila-real,Castellón/Castelló,10246,16450,18.2,26.5,12.6,3.82075471698113,16.414010169418393,14.641702449204177,10.14344262295082,13.526958813195394,20.745456900564932,17.526319539332423,16.55284598867851
1213601,"Vilavella, la",Castellón/Castelló,1821,17150,12.1,NA,NA,2.96670407781519,22.42,4.17,9.649122807017545,2.31,22.74,14.77,23.010000000000005
1213602,"Vilavella, la",Castellón/Castelló,1291,17150,12.1,NA,NA,NA,25,4.92,NA,1.7000000000000002,25.44,11.08,26.26
1213701,Villores,Castellón/Castelló,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213801,Vinaròs,Castellón/Castelló,28916,15050,23.6,33.7,15.1,4.54545454545455,17.74673258237296,17.423725488432616,10.912096996417748,21.095213722506568,23.12203845242481,15.523414718494951,19.57011931110804
1213901,Vistabella del Maestrat,Castellón/Castelló,341,17150,NA,NA,NA,NA,35.35,14.2,NA,5.57,25.16,7.920000000000001,33.14
1214001,Viver,Castellón/Castelló,1657,14350,26.4,NA,NA,2.63748674849007,23.64,14.56,8.23045267489712,15.509999999999998,24.34,13.46,26.31
1214101,Zorita del Maestrazgo,Castellón/Castelló,116,16450,NA,NA,NA,NA,28.429999999999996,1.79,NA,12.07,27.450000000000003,12.07,28.449999999999996
1214201,Zucaina,Castellón/Castelló,174,14350,NA,NA,NA,NA,31.25,11.39,NA,9.77,21.25,8.05,33.910000000000004
1290101,"Alqueries, les/Alquerías del Niño Perdido",Castellón/Castelló,4525,17850,13.5,18.6,8.8,3.96825396825397,20.933342200026217,8.029849481128323,10.4631217838765,8.8849591160221,24.656074591128153,16.90881546961326,19.868150276243096
1290201,Sant Joan de Moró,Castellón/Castelló,3341,17150,16.2,23.4,10.6,2.92785698496905,15.007472590657196,14.06319940100507,6.981981981981982,14.52082609997007,22.382637322153773,20.026441185273868,14.367063753367256
4600101,Ademuz,Valencia/Valéncia,1033,14350,28.1,NA,NA,2.14579659024103,21.14,17.419999999999998,NA,15.49,26.51,13.46,24.59
4600201,Ador,Valencia/Valéncia,1767,15750,20.2,NA,NA,NA,18.54,12.2,12.5,17.32,26.96,12.68,21.17
4600301,Atzeneta d'Albaida,Valencia/Valéncia,1148,15750,18,NA,NA,2.66962325736418,18.1,12.77,NA,5.66,25.1,12.89,22.91
4600401,Agullent,Valencia/Valéncia,2368,15750,15.1,NA,NA,2.31465573262639,19.29,13.54,9.120521172638435,5.949999999999999,23.45,13.72,19.72
4600501,Alaquàs,Valencia/Valéncia,10644,15050,22.5,34.1,19.9,5,18.33701439395136,20.454913965878507,13.28125,10.84281379180759,21.24640539917924,12.793665915069525,23.22201240135287
4600502,Alaquàs,Valencia/Valéncia,11898,16450,17.3,22,16,4.95603465955701,12.98940106949474,17.059945705144678,12.86127167630058,7.935520255505126,26.25870001551136,17.893013111447303,14.447486132123046
4600503,Alaquàs,Valencia/Valéncia,7329,15050,20.3,26.7,17.6,5.04854368932039,17.904147985146608,20.795996311736744,11.52694610778443,8.21476326920453,19.973612846019055,15.570358848410423,21.695906672124437
4600601,Albaida,Valencia/Valéncia,5962,15050,20.2,27.6,13.1,2.80373831775701,18.63391353597396,15.521043758639514,NA,12.043513921502852,24.15986257739292,14.674433076148944,19.74138376383764
4600701,Albal,Valencia/Valéncia,8191,15050,21.9,28.4,18.7,4.66019417475728,10.980971379959858,18.072912341025944,12.98932384341637,10.57265291173239,24.105109679224125,18.05549871810524,13.539074594066658
4600702,Albal,Valencia/Valéncia,6267,16450,17.1,21.4,14.1,4.40237918010641,12.82380465636516,15.748681628258751,11.979166666666666,7.5172570607946385,27.452059863807047,16.006248603797673,14.600986117759694
4600703,Albal,Valencia/Valéncia,1267,17150,12.5,NA,NA,4.27184466019417,4.92,13.5,NA,6,31.75999999999999,22.97,4.26
4600704,Albal,Valencia/Valéncia,946,15050,19.7,NA,NA,4.80218446601942,11.07,17.9,NA,10.679999999999998,24.2,17.859999999999996,12.9
4600801,Albalat de la Ribera,Valencia/Valéncia,3346,15050,21.6,33.7,16.9,2.93689320388349,18.861082484380866,14.296357175310009,10.74561403508772,9.534734010759117,24.738701272414023,14.583622235505082,20.559937238493724
4600901,Albalat dels Sorells,Valencia/Valéncia,4123,17850,12.6,15.9,11.9,4.72586441967566,18.167173160647486,12.229414881700157,12.61682242990654,8.633892796507398,31.93423867183139,15.620494785350472,19.644312393887947
4601001,Albalat dels Tarongers,Valencia/Valéncia,1340,17850,17.8,NA,NA,NA,16.669999999999998,17.31,10.1010101010101,12.39,35.19,15.370000000000005,17.09
4601101,Alberic,Valencia/Valéncia,10562,15050,26.1,39.1,16.1,3.04288382019474,17.357451495451336,15.270612322860446,11.133400200601804,13.527709714069308,24.495981031698644,17.089293694376064,18.47332796818784
4601201,Alborache,Valencia/Valéncia,1296,16450,18.7,NA,NA,NA,17.65,16.21,10.555555555555555,10.8,27.72,13.43,21.22
4601301,Alboraia/Alboraya,Valencia/Valéncia,24946,19950,13.4,15.8,10,6.75675675675676,14.464086725069098,12.057071831615854,12.23474801061008,14.356429487693417,44.45992451933351,16.579920227691815,15.910713541249097
4601401,Albuixech,Valencia/Valéncia,4152,17850,15.9,22.7,16.4,4.47094882729211,17.644785805680186,15.926080792043866,11.33828996282528,10.9371387283237,29.991806585350865,15.509224470134876,21.17118978805395
4601501,Alcàsser,Valencia/Valéncia,10280,16450,19.1,25.5,16.2,3.98058252427184,14.76605014933828,15.29147147582531,10.90047393364929,10.897060311284047,27.39693153468043,17.58855447470817,16.196871595330737
4601601,Alcàntera de Xúquer,Valencia/Valéncia,1398,15050,20.5,NA,NA,2.99554444685938,21.26,10.16,12.105263157894736,9.37,18.36,13.52,21.6
4601701,Alzira,Valencia/Valéncia,3512,19250,14.4,21.2,8.6,3.51190476190476,19.643737610625585,15.91437384046564,12.5,9.597445899772213,37.46182901125575,14.039450455580864,23.35098804100228
4601702,Alzira,Valencia/Valéncia,11962,15750,20.7,32.1,11,3.96039603960396,18.73479314856907,17.259698735496208,11.358811040339702,14.788567965223208,24.27880998623595,15.54177227888313,19.869638020397925
4601703,Alzira,Valencia/Valéncia,4270,17850,20.2,31.4,10.8,3.93939393939394,21.400394519921104,15.13721465936498,11.16751269035533,15.806845433255267,32.570274484417276,12.998824355971898,24.497948477751756
4601704,Alzira,Valencia/Valéncia,19502,15750,18.1,26.1,12.2,3.78787878787879,15.775888611675857,15.840214990331436,10.884831460674157,12.885617885345091,23.158443828791754,16.9211009127269,15.829824120603014
4601705,Alzira,Valencia/Valéncia,5842,12950,33.7,55.8,17.6,3.91379310344828,16.45289974273405,20.399221260567177,10.872894333843798,16.74405682985279,23.052232762010274,16.757581307771314,17.59696850393701
4601801,Alcublas,Valencia/Valéncia,610,14350,23.4,NA,NA,NA,24.31,12.07,NA,3.61,21.02999999999999,4.92,33.44
4601901,"Alcúdia, l'",Valencia/Valéncia,3575,17850,13.1,23,8.3,3.22193287037037,24.26539799613619,8.485168477052017,9.620991253644316,8.141082517482518,25.04055049331828,13.092165034965037,25.118209790209793
4601902,"Alcúdia, l'",Valencia/Valéncia,8625,15750,20.4,29.7,12.1,3.4375,15.550544483944524,9.704520410855269,11.34020618556701,13.566987826086956,22.58945524194408,18.958459130434782,15.349543188405796
4602001,"Alcúdia de Crespins, l'",Valencia/Valéncia,5139,15050,22.5,32.8,13.3,2.85714285714286,16.811001882636464,16.501097583744553,10.81081081081081,12.145526366997473,19.80913246321123,14.92494454173964,18.27378478303172
4602101,Aldaia,Valencia/Valéncia,32348,15750,19.3,24.2,17.5,4.83870967741935,13.394325452001471,18.166900662882597,11.704908510020331,8.964595029058984,24.050523181366422,17.79176146902436,15.285765425992333
4602201,Alfafar,Valencia/Valéncia,21380,14350,25.6,34.8,19.4,4.65116279069767,14.865740798451052,22.43240592654116,11.74134997163925,17.57327736202058,21.00368894103961,15.739911131898973,19.07391674462114
4602301,Alfauir,Valencia/Valéncia,468,15400,NA,NA,NA,NA,17.07,8.94,NA,15.81,25,11.11,21.37
4602401,Alfara de la Baronia,Valencia/Valéncia,589,15050,18.5,NA,NA,NA,17.669999999999998,13.73,NA,7.979999999999999,23.3,12.56,22.24
4602501,Alfara del Patriarca,Valencia/Valéncia,3372,17850,13.4,17.3,10.5,6.4595589993782,16.732774666717912,11.727459784485172,12.040816326530612,13.999279359430608,36.01697270107972,15.27567615658363,16.309386120996443
4602601,Alfarp,Valencia/Valéncia,1568,16450,14.2,NA,NA,3.26797385620915,17.68,9.21,12.56281407035176,6.890000000000001,26.25,15.94,18.81
4602701,Alfarrasí,Valencia/Valéncia,1208,16450,16.5,NA,NA,NA,20.119999999999997,10.79,NA,9.27,19.53,15.23,21.61
4602801,Algar de Palancia,Valencia/Valéncia,501,17150,NA,NA,NA,NA,24.77,9.88,NA,14.17,33.26,12.97,25.95
4602901,Algemesí,Valencia/Valéncia,2683,15750,23.5,NA,NA,3.04347826086956,19.604498605345196,14.889924969117056,11.627906976744184,13.792180395080134,32.310668962235205,15.203909802459934,23.336917629519196
4602902,Algemesí,Valencia/Valéncia,3738,15750,25.3,NA,NA,3.30857714392758,21.466854013066023,16.557196925146783,11.11111111111111,10.861602461209202,26.36552205006383,14.87526484751204,23.087118780096308
4602903,Algemesí,Valencia/Valéncia,11485,16450,16.3,NA,NA,3.45132743362832,15.450678221202148,11.71291501291546,10.238907849829353,8.611506312581628,27.68152269117375,17.492464954288202,15.594969960818457
4602904,Algemesí,Valencia/Valéncia,6886,16450,18.7,NA,NA,3.42680964144023,19.988066583862576,11.58794221370745,12.389380530973453,12.781273598605866,31.211687197463203,15.786373801916934,21.014288411269245
4602905,Algemesí,Valencia/Valéncia,2516,8050,60.3,NA,NA,3.06122448979592,8.72,28.16,11.439114391143912,18.64,12.95,25.72,8.62
4603001,Algímia d'Alfara,Valencia/Valéncia,1067,16450,16.4,NA,NA,NA,21.59,10.43,NA,10.31,27.26,14.06,24.27
4603101,Alginet,Valencia/Valéncia,2857,16450,17.8,25.8,11.9,3.00394779245891,20.642373957937057,11.269883532012996,12.903225806451612,7.737157857892893,25.62545324389888,12.17971648582429,22.89246412320616
4603102,Alginet,Valencia/Valéncia,3621,15750,21.7,32.9,12.9,3.51142742582197,20.942170576162475,14.958680972760504,13.26530612244898,11.518605357636012,19.42336409551929,14.415222314277823,22.618765534382764
4603103,Alginet,Valencia/Valéncia,7576,15050,21.9,30.8,12.5,3.87038423153693,12.970538028144112,12.541456144959149,12.071005917159765,12.068152059134109,25.816659265432065,19.21660374868004,12.767399683210137
4603201,Almàssera,Valencia/Valéncia,7479,17850,14.5,19.7,11.5,4.76190476190476,16.27833720888318,15.828434779567909,12.725090036014404,8.464277309800776,31.898903018256675,16.206109105495386,18.01024869634978
4603301,Almiserà,Valencia/Valéncia,265,15050,NA,NA,NA,NA,20.43,9.7,NA,12.83,23.4,11.32,24.91
4603401,Almoines,Valencia/Valéncia,2537,16450,17.1,NA,NA,3.93258426966292,18.04,15.71,11.009174311926603,10.76,26.77,18.72,16.12
4603501,Almussafes,Valencia/Valéncia,8958,19250,11,14.3,8.7,3.7037037037037,16.572214737507995,12.10719448127994,10.88314005352364,9.588561062737218,30.97930193648282,16.945819379325744,17.26149698593436
4603601,Alpuente,Valencia/Valéncia,661,15750,20.2,NA,NA,NA,34.9,8.9,NA,2.12,26.17,9.83,34.04
4603701,"Alqueria de la Comtessa, l'",Valencia/Valéncia,1488,15750,19.2,NA,NA,NA,21.6,15.29,13.471502590673577,12.9,22.16,15.39,22.179999999999996
4603801,Andilla,Valencia/Valéncia,313,17850,NA,NA,NA,NA,27.700000000000003,18.01,NA,7.989999999999999,25,5.43,28.119999999999997
4603901,Anna,Valencia/Valéncia,2626,15750,18.5,NA,NA,2.42537313432836,23.045641805195967,9.426317781509594,9.826589595375722,9.36955826351866,20.942653279489814,11.274729626808837,27.687578065498855
4604001,Antella,Valencia/Valéncia,1133,15050,17.4,NA,NA,NA,22.539999999999996,12.17,NA,6.529999999999999,21.749999999999996,11.12,27.889999999999997
4604101,Aras de los Olmos,Valencia/Valéncia,374,15400,NA,NA,NA,NA,29.04,9.82,NA,5.88,29.94,10.7,33.42
4604201,Aielo de Malferit,Valencia/Valéncia,4569,16450,13.5,20.1,8.1,2.39141982252218,16.41114899012162,8.93286553248617,10.57347670250896,10.900575618297225,21.03339261585909,15.716692930619391,17.28781571459838
4604301,Aielo de Rugat,Valencia/Valéncia,167,18200,NA,NA,NA,NA,25.829999999999995,6.67,NA,13.77,27.81,9.58,29.94
4604401,Ayora,Valencia/Valéncia,5237,15050,22.1,28.9,23.1,2.73203592814371,18.404366071244063,17.52809736687857,10.854503464203232,7.811269810960474,20.79764781482547,13.785077334351728,23.714132136719495
4604501,Barxeta,Valencia/Valéncia,1595,16450,12.5,NA,NA,NA,22.38,10.85,8.737864077669903,9.53,22.97,14.29,23.200000000000003
4604601,Barx,Valencia/Valéncia,1343,15750,21.4,NA,NA,NA,25.56,16.259999999999998,8.64864864864865,24.57,26.55,9.68,29.56
4604701,Bèlgida,Valencia/Valéncia,655,15050,18.2,NA,NA,NA,19.43,10.65,NA,5.5,20.49,13.590000000000002,23.82
4604801,Bellreguard,Valencia/Valéncia,4616,15750,20.8,31.6,14.9,3.62103174603175,18.6391395194557,15.385493611546725,11.580594679186229,13.278793327556324,27.379838066373424,14.46936958405546,19.30110268630849
4604901,Bellús,Valencia/Valéncia,302,15050,NA,NA,NA,NA,21.820000000000004,14.96,NA,6.29,12.36,8.94,28.15
4605001,Benagéber,Valencia/Valéncia,183,17850,NA,NA,NA,NA,21.59,5.26,NA,3.83,31.250000000000004,3.83,28.42
4605101,Benaguasil,Valencia/Valéncia,1417,15750,22.6,NA,NA,3.78947368421053,16.650000000000002,15.67,10.606060606060606,15.240000000000002,31.35,13.55,20.25
4605102,Benaguasil,Valencia/Valéncia,5704,15750,19.8,NA,NA,3.90201780753847,14.74893697389112,16.918212495237814,12.228260869565217,12.51852033660589,24.912327443419738,16.67506837307153,16.266669004207575
4605103,Benaguasil,Valencia/Valéncia,4316,14350,27.4,NA,NA,4.05063291139241,17.578837949685227,20.605078159342355,12.26215644820296,10.68275718257646,20.566641082007525,13.806552363299351,20.897794253938834
4605201,Benavites,Valencia/Valéncia,650,15750,18.5,NA,NA,NA,21.35,12.13,NA,6.460000000000002,22.95,13.54,24
4605301,Beneixida,Valencia/Valéncia,639,18200,10.9,NA,NA,NA,19.75,8.19,NA,4.8500000000000005,30.8,13.62,18.15
4605401,Benetússer,Valencia/Valéncia,15423,15050,22.9,30.3,18.5,4.85074626865672,15.50178932277534,18.764280539958683,12.034208918753816,13.919353562860662,24.80117763011234,14.847817545224665,19.167225572197367
4605501,Beniarjó,Valencia/Valéncia,1779,15750,18.4,NA,NA,3.93258426966292,14.42,15.060000000000002,12.552301255230123,13.77,29.78,16.580000000000002,16.13
4605601,Beniatjar,Valencia/Valéncia,207,15050,NA,NA,NA,NA,25.64,8.57,NA,12.08,28.209999999999997,5.800000000000001,28.499999999999996
4605701,Benicolet,Valencia/Valéncia,597,15750,15.4,NA,NA,NA,26.21,9.79,NA,8.88,18.83,13.74,31.99000000000001
4605801,Benifairó de les Valls,Valencia/Valéncia,2265,15750,16.6,NA,NA,3.60824742268041,20.66,10.73,8.709677419354838,8.04,22.25,16.64,20.97
4605901,Benifairó de la Valldigna,Valencia/Valéncia,1544,17150,11.4,NA,NA,NA,25.26,8.61,8.25242718446602,9.33,26.790000000000003,11.27,24.94
4606001,Benifaió,Valencia/Valéncia,11978,17150,18.4,28.2,11.9,3.79004329004329,19.13617200980587,14.53602773256417,11.49653121902874,10.822836032726665,24.700883941130712,14.661386708966438,21.197008682584737
