codigo_mun,mun,prov,pob,renta_med,pobreza_pc,pobreza_menores_pc,pobreza_mayores_pc,precio_alquiler,jubilados_pc,parados_pc,monoparental_pc,extranjeros_pc,estudios_sup_pc,menores_pc,mayores_pc
46067,Benissanó,Valencia/Valéncia,2332,15750,21.3,NA,NA,3.66049708297636,16.509999999999998,16.91,11.34020618556701,11.02,29.030000000000005,15.349999999999998,18.44
46068,Benissoda,Valencia/Valéncia,444,16450,NA,NA,NA,4.34873949579832,20.21,13.91,NA,5.86,23.4,15.32,18.02
46069,Benissuera,Valencia/Valéncia,177,15750,NA,NA,NA,NA,29.630000000000003,10,NA,8.469999999999999,16.669999999999998,8.469999999999999,33.33
46070,Bétera,Valencia/Valéncia,25519,19250,15.6,19,12,5.01412429378531,13.492637653742769,12.694545572466383,11.957635804578066,15.12385438300874,40.465527259833394,18.38276617422313,14.408381598025
46071,Bicorp,Valencia/Valéncia,527,13650,21.9,NA,NA,NA,24.59,18.78,NA,6.069999999999999,16.259999999999998,6.64,36.620000000000005
46072,Bocairent,Valencia/Valéncia,4128,17150,13.1,17.9,13.5,3.18627450980392,24.32489640892666,12.073256467714897,10.154905335628229,3.805174418604651,25.46442786086267,12.95950581395349,24.58825339147287
46073,Bolbaite,Valencia/Valéncia,1339,14350,19.7,NA,NA,NA,21.04,17.28,8.474576271186441,9.19,20.61,12.32,26.06
46074,Bonrepòs i Mirambell,Valencia/Valéncia,3781,17850,14.6,15.4,10.9,5.53861788617886,13.931497899908146,13.501548295292414,10.677618069815194,9.123993652472889,33.60090677839562,20.260489288548005,14.362359164242262
46075,Bufali,Valencia/Valéncia,163,15750,NA,NA,NA,NA,20.28,10.71,NA,2.45,18.18,12.27,23.93
46076,Bugarra,Valencia/Valéncia,733,15050,23.5,NA,NA,NA,24.89,8.48,NA,13.51,20.03,7.37,31.380000000000003
46077,Buñol,Valencia/Valéncia,9414,16450,16.8,23.7,12.2,3.2834337568619,19.611863799561988,15.895566134567686,13.461538461538462,9.006661355428086,26.195802822681607,15.61504886339494,23.540075419587847
46078,Burjassot,Valencia/Valéncia,39028,15050,23.9,31.3,18.1,5,15.198759629278712,20.083336673755745,12.397921306607277,15.817390591370298,27.22477808485396,15.09939018140822,17.897296043865943
46079,Calles,Valencia/Valéncia,375,14350,NA,NA,NA,NA,25.15,20.9,NA,6.93,21.05,8.799999999999999,31.730000000000004
46080,Camporrobles,Valencia/Valéncia,1204,13650,27.5,NA,NA,NA,21.27,14.67,10.81081081081081,10.63,23.76,9.8,28.16
46081,Canals,Valencia/Valéncia,13357,15050,21.1,29.6,12.4,3.07740961011989,19.30597151959117,17.4920356642528,11.659513590844062,11.867507673878864,20.40184462106158,14.539105338025005,19.48777644680692
46082,Canet d'En Berenguer,Valencia/Valéncia,6824,21350,10.6,11.7,7.5,6.52173913043478,17.111657203198313,11.813958197497056,11.428571428571429,11.23980656506448,45.84185460756672,17.71717614302462,17.761827373974207
46083,Carcaixent,Valencia/Valéncia,20552,15050,22.8,33.9,15.4,3.5702951443986,17.851985471429586,16.26676283398443,11.917808219178085,12.47050068119891,24.49408602150041,15.672541358505256,19.082626508369017
46084,Càrcer,Valencia/Valéncia,1826,15750,19.7,NA,NA,2.80144293499117,21.46,10.84,13.247863247863249,8.21,21.21,14.02,21.58
46085,Carlet,Valencia/Valéncia,15810,14350,25.8,38.1,14.8,3.39454177897574,17.644340179514,13.707752195738966,11.531421598535692,14.895423149905122,20.583555510982716,17.369954459203036,19.132271979759643
46086,Carrícola,Valencia/Valéncia,102,NA,NA,NA,NA,NA,25.56,13.04,NA,10.78,27.78,11.76,25.49
46087,Casas Altas,Valencia/Valéncia,130,13650,NA,NA,NA,NA,28.95,9.26,NA,4.62,18.42,12.31,33.08
46088,Casas Bajas,Valencia/Valéncia,164,12950,NA,NA,NA,NA,31.290000000000003,10,NA,2.44,18.37,10.37,35.980000000000004
46089,Casinos,Valencia/Valéncia,2878,15050,20.6,27.6,18.5,3.72766122766123,17.124079457527934,15.495608571869653,10.150375939849624,10.142738012508689,24.064418278952143,14.3836553161918,20.639940931202226
46090,Castelló de Rugat,Valencia/Valéncia,2311,15050,19.8,NA,NA,2.39130434782609,15.670000000000002,9.45,11.447811447811448,16.23,19.5,15.23,19.56
46091,Castellonet de la Conquesta,Valencia/Valéncia,141,21350,NA,NA,NA,NA,19.7,12.33,NA,24.11,27.27,6.38,26.950000000000003
46092,Castielfabib,Valencia/Valéncia,294,14350,NA,NA,NA,NA,23.42,16.939999999999998,NA,8.84,28.249999999999996,8.5,32.31
46093,Catadau,Valencia/Valéncia,2861,15750,18.3,26,15.1,3.10782465016336,17.773580059736133,10.6501638297042,9.54356846473029,11.466878713736458,25.36725753782285,14.433806361412094,19.501702202027268
46094,Catarroja,Valencia/Valéncia,28587,16450,20.6,26,17.7,4.66101694915254,NA,NA,10.741885625965995,NA,NA,NA,NA
46095,Caudete de las Fuentes,Valencia/Valéncia,719,13650,26.6,NA,NA,NA,22.770000000000003,8.39,NA,9.46,23.09,12.659999999999998,31.15
46096,Cerdà,Valencia/Valéncia,348,14350,NA,NA,NA,NA,15.17,16.86,NA,6.32,21.03,16.669999999999998,16.09
46097,Cofrentes,Valencia/Valéncia,1124,19950,6.5,NA,NA,NA,23.56,9.24,NA,6.23,24.46,10.14,27.4
46098,Corbera,Valencia/Valéncia,3096,15050,21.4,27.7,15.6,2.56067961165049,20.16798024662482,15.730594804935505,9.72972972972973,8.335729974160207,22.702422154303353,15.923481912144702,21.60632751937985
46099,Cortes de Pallás,Valencia/Valéncia,773,16450,16.2,NA,NA,NA,26.36,15.62,NA,4.14,20.52,4.79,37.9
46100,Cotes,Valencia/Valéncia,328,15050,NA,NA,NA,NA,22.3,12.05,NA,7.93,15.88,9.76,25.299999999999997
46101,Quart de les Valls,Valencia/Valéncia,1049,16450,13.6,NA,NA,NA,24.3,7.65,NA,8.200000000000001,24.75,15.25,24.5
46102,Quart de Poblet,Valencia/Valéncia,25055,15750,18.9,27,15.7,5.05050505050505,17.53236318701403,19.103777074758973,12.018288700195953,9.67111514667731,23.668328548084883,14.1996391937737,22.024322490520856
46103,Quartell,Valencia/Valéncia,1652,19250,12.8,NA,NA,3.5,24.23,7.239999999999999,10.344827586206897,6.17,29.76,13.560000000000002,26.94
46104,Quatretonda,Valencia/Valéncia,2152,15750,17.1,NA,NA,NA,21.528025240935204,7.881065710645569,10.326086956521738,2.9242704460966538,27.16618180816969,11.057546468401489,26.39660780669145
46105,Cullera,Valencia/Valéncia,22724,15050,25.4,32.6,20.3,4.9231220657277,17.50294341201453,19.840288600754313,10.914927768860354,19.345535117056855,26.390013591129595,13.484468843513469,21.69908026755853
46106,Chelva,Valencia/Valéncia,1600,15750,19.1,NA,NA,3.31974637681159,24.89616449855069,12.268255964094616,NA,5.871,22.43662088496608,10.8742375,30.437225
46107,Chella,Valencia/Valéncia,2457,14350,25.9,NA,NA,2.6123595505618,19.10997371195422,20.36067411951532,10.309278350515465,14.242539682539682,17.52160425537741,12.902560032560032,23.40209198209198
46108,Chera,Valencia/Valéncia,492,14350,NA,NA,NA,NA,25.940000000000005,18.48,NA,6.5,18.18,8.33,34.35
46109,Cheste,Valencia/Valéncia,8879,15750,21.7,30.6,13.6,3.73831775700935,16.76586078458428,12.69832498138357,11.563169164882227,14.901139767991893,24.54650711074464,15.48776438788152,19.065845252843783
46110,Xirivella,Valencia/Valéncia,30254,14350,25.8,36.4,16.9,4.80516194331984,15.04365383762408,19.75440731053535,12.001579155151994,18.90276227936802,23.38494916085375,15.38980597606928,17.945034706154555
46111,Chiva,Valencia/Valéncia,15940,17850,17.5,23.1,14.6,3.69395711500975,13.596872468413403,14.107818011523864,10.843989769820972,14.667358845671268,32.70367111573286,16.40486574654956,15.051601003764116
46112,Chulilla,Valencia/Valéncia,696,15750,21.2,NA,NA,3.15166068922501,22.08,12.989999999999998,NA,14.66,29.020000000000003,8.91,28.88
46113,Daimús,Valencia/Valéncia,3329,17150,18,28,12.9,6.15530303030303,17.086336370782366,13.93757212500822,11.34020618556701,12.614166416341243,31.969274394567258,14.20802042655452,19.10428056473415
46114,Domeño,Valencia/Valéncia,671,17150,14.6,NA,NA,NA,17.79,14.15,NA,7.449999999999999,21.24,13.71,22.21
46115,Dos Aguas,Valencia/Valéncia,314,16450,NA,NA,NA,NA,19.93,18.56,NA,2.23,12.24,8.92,27.389999999999997
46116,"Eliana, l'",Valencia/Valéncia,18417,22750,12,14.2,8.8,5.96065254444313,17.009870748091533,12.275192217354297,11.89127972819932,13.661069663897488,46.32086060554194,15.530048867893797,19.244167345387417
46117,Emperador,Valencia/Valéncia,692,19250,12.2,NA,NA,5.35211267605634,11.58,12.16,NA,8.53,38.79,21.39,11.849999999999998
46118,Enguera,Valencia/Valéncia,4875,15750,18.1,23.4,13.9,3.05144557823129,19.347879231993904,15.285563426497758,11.764705882352942,13.169782564102563,24.065204776050244,12.203474871794873,22.462588717948716
46119,"Ènova, l'",Valencia/Valéncia,911,15750,18.4,NA,NA,NA,23.369999999999997,13.05,NA,4.279999999999999,20.73,12.62,28.43
46120,Estivella,Valencia/Valéncia,1499,18550,12.4,NA,NA,3.4708828886746,22.33,12.39,10.714285714285714,5.540000000000001,33.72,14.540000000000004,23.480000000000004
46121,Estubeny,Valencia/Valéncia,111,16450,NA,NA,NA,NA,25.49,10.2,NA,2.7000000000000006,14.71,8.110000000000001,30.630000000000003
46122,Faura,Valencia/Valéncia,3573,16450,17.5,26.6,13.4,3.69306680161943,20.597075242359654,11.06553499800686,12.955465587044534,10.132275398824516,24.640579554238776,14.810033585222502,20.741385390428213
46123,Favara,Valencia/Valéncia,2554,15050,17.4,NA,NA,3.12954065121194,18.39,15.35,9.785932721712538,12.02,21.039999999999996,14.41,21.1
46124,Fontanars dels Alforins,Valencia/Valéncia,957,16450,13.7,NA,NA,NA,17.52,9.32,NA,4.08,23.72,14.11,21.32
46125,Fortaleny,Valencia/Valéncia,1017,16450,15.2,NA,NA,NA,17.51,14.67,NA,4.33,21.97,14.06,21.73
46126,Foios,Valencia/Valéncia,7502,17850,13.8,18.1,10,4.83644532398198,18.392197163016966,12.903745492809117,11.68122270742358,9.279373500399894,34.097375344953385,17.594888029858705,18.447119434817385
46127,"Font d'En Carròs, la",Valencia/Valéncia,3814,15050,21.6,30,14.7,2.85714285714286,19.895905941837004,14.57234327454808,12.4282982791587,15.31112218143681,24.55807805587481,14.47375458835868,20.607747771368643
46128,"Font de la Figuera, la",Valencia/Valéncia,2028,15050,21.2,NA,NA,2.12318728212526,18.19889216704883,14.978296269128936,NA,9.418165680473374,20.451529299929607,14.644003944773177,22.686696252465488
46129,Fuenterrobles,Valencia/Valéncia,694,12950,32.5,NA,NA,NA,16.03,13.06,NA,13.4,18.03,13.689999999999998,21.18
46130,Gavarda,Valencia/Valéncia,1034,16450,14.4,NA,NA,NA,18.33,11.43,NA,4.26,22.57,15.57,23.02
46131,Gandia,Valencia/Valéncia,75700,14350,27.2,39.1,16.8,4.28571428571429,15.72171781609794,21.24373221305538,12.997630331753555,24.79279577278732,25.686192488769223,15.579582959048876,18.28030277410832
46132,"Genovés, el",Valencia/Valéncia,2792,15050,20.3,27,22.3,2.56404666395365,15.7031617415208,12.87009207817421,9.883720930232558,5.477163323782235,26.80552120305615,15.830408309455589,18.48325931232091
46133,Gestalgar,Valencia/Valéncia,546,15050,22.2,NA,NA,NA,23.72,13.650000000000002,NA,10.07,20.95,7.33,31.86999999999999
46134,Gilet,Valencia/Valéncia,3496,18550,14.8,19.4,13.4,3.81319127270177,12.923070151410416,12.490671306766767,10.20408163265306,13.644473684210524,36.0576420697999,17.418103546910757,14.243555491990849
46135,Godella,Valencia/Valéncia,13078,23450,11.7,13,9.8,4.96540733830846,NA,NA,13.513513513513514,NA,NA,NA,NA
46136,Godelleta,Valencia/Valéncia,3700,16450,19.1,21.6,20.6,3.06030525526288,14.46716302719523,12.409346123564443,9.109730848861284,12.460175675675677,28.83809923550328,17.053716216216213,18.10716216216216
46137,"Granja de la Costera, la",Valencia/Valéncia,281,16450,NA,NA,NA,NA,21.43,5.26,NA,2.85,26.59,10.32,25.27
46138,Guadasséquies,Valencia/Valéncia,459,16450,NA,NA,NA,NA,19.37,11.62,NA,5.66,24.35,16.78,19.17
46139,Guadassuar,Valencia/Valéncia,5929,17150,13.8,17.6,11.9,3.25581395348837,19.5970567266964,8.081213173081407,10.10886469673406,9.814830494181145,25.68691373050652,14.96081126665542,22.01143531792883
46140,Guardamar de la Safor,Valencia/Valéncia,545,19250,17.9,NA,NA,4.98270840917364,12.83,12.079999999999998,NA,12.11,42.26,17.06,12.11
46141,Higueruelas,Valencia/Valéncia,521,16450,14.9,NA,NA,NA,22.88,10.42,NA,7.870000000000001,25,9.4,29.17
46142,Jalance,Valencia/Valéncia,794,17150,16,NA,NA,NA,28.229999999999997,13.14,NA,4.41,20.77,5.419999999999999,37.53
46143,Xeraco,Valencia/Valéncia,5781,15050,20.7,32.6,11.1,3.64492753623188,18.86381466757854,11.460243320484622,11.0062893081761,14.597386265352014,20.222979255795934,13.528469122989105,19.15062964884968
46144,Jarafuel,Valencia/Valéncia,771,15050,18,NA,NA,NA,25.61,18.27,NA,6.870000000000001,18.88,9.34,32.17
46145,Xàtiva,Valencia/Valéncia,29655,16450,20.4,27.8,15.1,3.8142999862202,15.642834884997608,16.487611976731845,12.995518786625302,12.123996965098634,29.724622965064334,14.871313437868825,18.212601584892933
46146,Xeresa,Valencia/Valéncia,2241,17850,13,NA,NA,3.7922358015816,19.76,8.200000000000001,9.40766550522648,11.91,27.36,17.14,19.23
46147,Llíria,Valencia/Valéncia,23808,15750,22.4,32.5,15.3,3.69369369369369,17.2713869710934,18.77060695061939,10.708782742681048,14.869839969758065,27.28310746971019,15.6871530577957,18.488790322580645
46148,Loriguilla,Valencia/Valéncia,2025,18550,13.7,NA,NA,6.78141895619552,13.35,11.63,9.375,9.63,30.459999999999997,18.62,13.68
46149,Losa del Obispo,Valencia/Valéncia,535,15050,24.1,NA,NA,NA,17.76,13.47,NA,18.32,19.3,14.77,21.68
46150,Llutxent,Valencia/Valéncia,2316,15050,18.6,NA,NA,2.23004790127466,19.74643059516545,10.760170393102156,NA,7.5553886010362685,17.564544786689837,14.942085492227978,20.59608376511226
46151,Llocnou d'En Fenollet,Valencia/Valéncia,918,15750,24.2,NA,NA,NA,15.82,12.34,NA,6.1,24.68,13.94,19.83
46152,Llocnou de la Corona,Valencia/Valéncia,126,15750,NA,NA,NA,NA,12.73,21.31,NA,23.81,20,12.7,17.46
46153,Llocnou de Sant Jeroni,Valencia/Valéncia,555,15050,16.1,NA,NA,NA,21.519999999999996,14.390000000000002,NA,7.57,21.930000000000003,12.07,25.77
46154,Llanera de Ranes,Valencia/Valéncia,1054,13650,26,NA,NA,NA,17.1,20.200000000000003,NA,8.16,20.27,16.220000000000002,20.11
46155,Llaurí,Valencia/Valéncia,1164,14350,23.5,NA,NA,NA,22.590000000000003,18.360000000000003,13.79310344827586,9.36,22.1,11,29.47
46156,Llombai,Valencia/Valéncia,2658,15750,18.9,26.6,15.7,3.00462962962963,17.12795263301977,11.709127425227946,12.536443148688049,10.722505643340858,26.31785263053108,15.650571858540255,19.303709556057186
46157,"Llosa de Ranes, la",Valencia/Valéncia,3686,15050,20.6,28.1,21.8,2.46098299557419,15.90363833969301,11.67575106522089,11.065573770491802,7.054275637547477,19.982720298057448,13.50977482365708,20.481752577319583
46158,Macastre,Valencia/Valéncia,1333,15750,22,NA,NA,2.52100840336134,18.13,20.36,10.106382978723405,9.98,22.21,11.85,21.53
46159,Manises,Valencia/Valéncia,31270,15050,21.8,29.6,16.7,5.28846153846154,14.89896643531359,19.921311480133824,12.187159956474428,11.803467220978574,26.585591874148424,15.8587636712504,17.30758234729773
46160,Manuel,Valencia/Valéncia,2449,15050,22,NA,NA,3.43276515151515,18.407992547741035,12.259976119377177,10.762331838565023,8.57469987750102,22.246069059278188,13.716725193956718,21.519783585136793
46161,Marines,Valencia/Valéncia,1877,17150,13.5,NA,NA,NA,15.15,14.89,9.913793103448276,6.819999999999999,25.08,15.24,17.419999999999998
46162,Massalavés,Valencia/Valéncia,1630,13650,26.5,NA,NA,3.10128016313583,19.03,18.18,10.31390134529148,16.07,14.249999999999998,16.5,20.31
46163,Massalfassar,Valencia/Valéncia,2569,19950,11.1,12.9,14.3,4.7329211300147,14.05,11.85,10.632183908045976,8.559999999999999,40.489999999999995,18.57,14.36
46164,Massamagrell,Valencia/Valéncia,16226,15750,18.9,25.1,15.3,4.66666666666667,15.623764032262835,15.76067051008146,11.322596388482186,12.010012325896708,24.543869665098818,16.256703438925182,17.415960803648467
46165,Massanassa,Valencia/Valéncia,9871,17150,17.4,22.3,14.4,4.74820767807585,15.685158475358012,16.15990173403906,11.32300357568534,11.336042954107992,31.124879094189417,16.86795866680174,17.930666599128763
46166,Meliana,Valencia/Valéncia,10919,17150,17.5,21.5,15,4.90196078431372,16.47098567988217,15.171427552447469,11.782945736434108,10.138534664346553,33.63431169426001,16.64861159446836,18.12431175016027
46167,Millares,Valencia/Valéncia,360,15050,NA,NA,NA,NA,27.11,26.229999999999997,NA,3.89,15.160000000000002,4.72,30.280000000000005
46168,Miramar,Valencia/Valéncia,2733,16450,18.1,25.5,15.5,4.38144329896907,17.591029217653865,13.328287238944167,9.01639344262295,16.280347603366266,29.81176261208331,14.084478594950603,20.414870106110502
46169,Mislata,Valencia/Valéncia,44555,16450,20.3,27.3,14.1,5.37037037037037,16.593522229432658,17.748049207048616,12.780211285751095,17.098198406463922,29.045828409890667,14.800069352485693,19.22517001458871
46170,Mogente/Moixent,Valencia/Valéncia,4350,15050,19.5,21.6,20.2,2.79195011337868,15.520767538229316,15.178962177280589,NA,7.033455172413793,18.15743264645642,13.655177011494256,21.03375632183908
46171,Moncada,Valencia/Valéncia,21864,16450,19.6,25.6,16,5.55555555555556,16.9354243600141,15.81228497460165,11.166429587482218,13.007586900841568,30.730841427510857,14.52606522136846,18.89948408342481
46172,Montserrat,Valencia/Valéncia,8665,15750,21.8,27.2,19.9,3.7469806763285,10.736575674900651,17.247029788169783,9.760956175298803,17.150169648009232,27.01979481979924,17.898405077899596,12.532613964223888
46173,Montaverner,Valencia/Valéncia,1629,16450,13.2,NA,NA,2.65889773157923,20.57,12.61,12.91866028708134,6.94,21.790000000000003,14.36,20.56
46174,Montesa,Valencia/Valéncia,1149,15050,17.6,NA,NA,NA,18.88,13.750000000000002,NA,6.01,16.619999999999997,11.49,21.06
46175,Montitxelvo/Montichelvo,Valencia/Valéncia,590,15750,18.3,NA,NA,NA,21.039999999999996,9.89,NA,14.07,18.34,12.2,24.58
46176,Montroi/Montroy,Valencia/Valéncia,3046,14350,25.9,31.9,21.7,3.24786324786325,13.68214277432036,18.46104816258624,9.389671361502348,16.15166447800394,21.698915099809035,14.810551543007223,16.776779382797113
46177,Museros,Valencia/Valéncia,6662,17850,16.1,25.2,9.2,5.12181759587496,15.52352820605996,14.672788276832405,10.86092715231788,12.386358450915642,32.336946601264124,17.325127589312515,15.433026118282797
46178,Nàquera/Náquera,Valencia/Valéncia,7290,17850,17.9,22.9,18.7,4.76190476190476,10.258411894393475,14.15517930470915,10,12.005898491083675,40.73036736074351,16.844266117969827,11.345119341563786
46179,Navarrés,Valencia/Valéncia,2996,14700,22.6,32.8,14.9,2.28432282003711,19.43983276769555,15.172699876842556,9.352517985611511,16.99105140186916,17.112713441479734,15.352373164218958,23.12934913217623
46180,Novelé/Novetlè,Valencia/Valéncia,861,17150,14.8,NA,NA,NA,15.329999999999998,11.64,NA,6.039999999999999,26.8,15.909999999999998,17.419999999999998
46181,Oliva,Valencia/Valéncia,25394,14350,26.1,39,16.3,3.42071123321123,18.253653240428843,18.260589503719967,11.2216474333466,21.70344923997795,23.222623060354515,15.06668701268016,21.185834842876268
46182,Olocau,Valencia/Valéncia,2020,18550,18.8,NA,NA,NA,15.89,18.64,9.965635738831615,15.05,34.83,14.01,18.12
46183,"Olleria, l'",Valencia/Valéncia,8400,15050,20.7,28.3,18.3,2.64880952380952,17.284214799697626,14.781661503434329,11.80773249738767,15.259665476190476,17.50484692656246,14.99092976190476,19.598709523809525
46184,Ontinyent,Valencia/Valéncia,35902,15750,19.7,29.4,12.7,3.38046098728201,17.886587416109197,17.055941659977893,10.552041403105234,12.576223608712606,25.497912656393655,15.077473121274584,18.89065790206674
46185,Otos,Valencia/Valéncia,428,15750,NA,NA,NA,NA,24.93,6.6000000000000005,NA,5.140000000000001,23.87,11.92,28.04
46186,Paiporta,Valencia/Valéncia,26617,16450,17.5,22,17,5,13.1262404444022,15.719172000480658,12.023551286024173,10.1886775369125,30.37731485960323,17.912405981139873,14.753472592703911
46187,Palma de Gandía,Valencia/Valéncia,1669,15050,20.1,NA,NA,NA,21.97,15.14,12.82051282051282,15.04,21.3,11.38,24.81
46188,Palmera,Valencia/Valéncia,1022,15050,17.3,NA,NA,2.9126213592233,13.29,13.489999999999997,NA,17.22,25.97,18.98,13.89
46189,"Palomar, el",Valencia/Valéncia,579,15750,18.6,NA,NA,NA,18.02,12.04,NA,9.67,24.95,12.78,19.34
46190,Paterna,Valencia/Valéncia,71328,17150,20.2,25.7,16.7,5.44554455445545,13.260187191186889,17.210510549645438,12.378808864265928,13.920976755271422,36.34153735380872,19.617793152759084,14.318240803050696
46191,Pedralba,Valencia/Valéncia,2847,14350,28.1,41.3,21.7,3.09278350515464,18.15,16.45,11.19221411192214,18.65,22.06,12.89,22.2
46192,Petrés,Valencia/Valéncia,1009,16450,19.6,NA,NA,3.52890865549093,17.72,11.51,NA,9.22,32.05,14.97,20.61
46193,Picanya,Valencia/Valéncia,11720,19250,13.1,16.6,10.9,4.66919191919192,16.589597582922007,13.204278465112644,12.31945624468989,9.907162969283275,34.32065306989573,16.051430887372014,17.550258532423207
46194,Picassent,Valencia/Valéncia,21543,16450,19.9,25.5,17.3,4.25350991460414,14.901890675576986,16.494104023259762,11.56336725254394,10.523156941930091,27.38683096980427,17.234394466880193,16.99848489068375
46195,Piles,Valencia/Valéncia,2770,16450,18.4,27.3,13.9,3.84615384615385,16.72,12.09,11.46341463414634,19.24,25.8,14.909999999999998,17.69
46196,Pinet,Valencia/Valéncia,158,17150,NA,NA,NA,NA,17.69,9.64,NA,9.49,23.81,6.959999999999999,28.48
46197,Polinyà de Xúquer,Valencia/Valéncia,2514,15750,19.8,NA,NA,3.21085164835165,17.419999999999998,13.03,11.50442477876106,9.07,25.18,15.95,19.61
46198,Potries,Valencia/Valéncia,1056,17850,16,NA,NA,3.16365254872564,20.97,12.16,NA,9.09,30.72,10.61,21.02
46199,"Pobla de Farnals, la",Valencia/Valéncia,8294,17150,16.5,21.1,12.4,5.69736597170514,15.925043061655735,12.781020260440584,10.362257792754844,15.420453339763684,31.95042091811257,15.73480106100796,17.51841451651796
46200,"Pobla del Duc, la",Valencia/Valéncia,2470,15750,17.3,NA,NA,2.99082568807339,22.887472874378147,5.814334354967067,9.70873786407767,14.860728744939273,20.88978178799769,12.791417004048585,23.807935222672064
46201,Puebla de San Miguel,Valencia/Valéncia,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46202,"Pobla de Vallbona, la",Valencia/Valéncia,25552,18550,17.1,21.5,15.9,4.62626262626263,11.58164961428645,13.777887067350935,11.587848418415284,12.1789582028804,33.82830796123275,19.133457263619285,12.32424467752035
46203,"Pobla Llarga, la",Valencia/Valéncia,4422,16450,16.9,26.2,10.5,3.08858547516948,20.856572298317676,11.413052831383384,13.36405529953917,8.43545906829489,25.112790135237766,14.449547715965624,20.874197195838985
46204,"Puig de Santa Maria, el",Valencia/Valéncia,8716,19250,14.1,17.8,11.6,5.15432098765432,19.417950549320164,14.722545645164049,11.871750433275563,11.36954910509408,35.426296287321726,15.339079853143645,20.947620468104635
46205,Puçol,Valencia/Valéncia,19951,17850,16.1,21.5,12.4,4.92380512583699,16.049825878626248,12.794282571842173,11.438739196746312,14.515291464087014,32.7995915430484,16.52031677610145,17.301956794145656
46206,Quesa,Valencia/Valéncia,669,13650,27.2,NA,NA,1.48184601924759,21.85,18.18,NA,8.219999999999999,16.72,9.72,29.75
46207,Rafelbunyol,Valencia/Valéncia,9344,17150,14.4,17.4,13.1,5.3030303030303,14.710685170754804,13.33220984452324,11.186440677966102,9.548134631849315,33.95781537442154,17.936883561643835,15.282782534246577
46208,Rafelcofer,Valencia/Valéncia,1371,17150,19.4,NA,NA,3.74680450137044,23.799999999999997,16.28,14.3646408839779,11.67,29.2,13.57,22.54
46209,Rafelguaraf,Valencia/Valéncia,2359,15750,18,NA,NA,NA,20.019190743091,10.509738302560752,10.81081081081081,6.106256888512082,17.67506021716253,13.18402713013989,22.30130987706656
46210,Ráfol de Salem,Valencia/Valéncia,448,14350,NA,NA,NA,NA,16.57,11.82,NA,10.71,23.76,19.2,20.979999999999997
46211,"Real de Gandia, el",Valencia/Valéncia,2555,15750,18.5,27.5,11.3,3.63664215686275,16.23,17.06,11.890243902439025,15.15,26.3,14.87,15.97
46212,Real,Valencia/Valéncia,2271,14350,22.8,NA,NA,3.57142857142857,16.33,13.22,11.764705882352942,14.530000000000005,20.880000000000003,13.74,20.48
46213,Requena,Valencia/Valéncia,20444,15050,22,28.2,20.8,3.44827586206897,16.765650432570496,13.887503780655637,11.624649859943975,11.525393758559968,26.41740576082653,15.01021620035218,21.06316425357073
46214,Riba-roja de Túria,Valencia/Valéncia,22931,17850,16.6,20.9,14.2,4.47761194029851,12.260507529467349,15.179270815277173,11.425339366515836,11.49512363176486,33.2431806064237,17.326088264794382,13.453518381230648
46215,Riola,Valencia/Valéncia,1781,15050,20.5,NA,NA,2.93561036599227,16.97,18.67,13.191489361702128,7.36,25.35,15.61,19.88
46216,Rocafort,Valencia/Valéncia,7442,23450,10,9.8,10.5,5.88235294117647,12.753164927254568,11.116545026940102,12.5,11.071648750335932,56.1677104802585,18.94904729911314,13.990192152647138
46217,Rotglà i Corberà,Valencia/Valéncia,1140,15750,17.6,NA,NA,NA,17.61,11.29,NA,7.369999999999999,21.36,13.33,20.09
46218,Ròtova,Valencia/Valéncia,1272,16450,15.8,NA,NA,3.17451472090647,21.84,10.88,10.112359550561798,8.1,24.82,12.89,26.100000000000005
46219,Rugat,Valencia/Valéncia,180,15050,NA,NA,NA,NA,28.050000000000004,5.56,NA,25.56,22.56,8.89,32.22
46220,Sagunto/Sagunt,Valencia/Valéncia,67326,17150,21.1,30.7,12.8,4.48717948717949,17.618950157376652,17.735138956495245,11.984202641971946,16.12749546980364,31.642644482789095,15.166321183495231,21.170071889017617
46221,Salem,Valencia/Valéncia,417,16450,NA,NA,NA,NA,21.92,12.44,NA,6.47,20.27,12.470000000000002,23.74
46222,Sant Joanet,Valencia/Valéncia,519,16450,12.1,NA,NA,NA,15.28,8.82,NA,4.43,30.09,16.76,15.8
46223,Sedaví,Valencia/Valéncia,10352,15750,19.8,24.7,15.7,5.09259259259259,15.834916287162596,17.978727661542962,11.594202898550725,11.100718701700156,26.265671902606424,15.824088098918082,19.88024826120556
46224,Segart,Valencia/Valéncia,177,17150,NA,NA,NA,NA,19.19,15.740000000000002,NA,6.779999999999999,33.14,2.82,24.860000000000003
46225,Sellent,Valencia/Valéncia,381,15050,NA,NA,NA,NA,21.33,11.33,NA,7.610000000000001,20.5,5.25,28.08
46226,Sempere,Valencia/Valéncia,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46227,Senyera,Valencia/Valéncia,1134,15750,14.9,NA,NA,NA,17.29,10.92,NA,4.590000000000001,21.42,16.84,16.31
